%
Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.
%

GROUP CREATE bit_num[31..0] = bit_num[31] bit_num[30] bit_num[29] bit_num[28] bit_num[27] bit_num[26] bit_num[25] bit_num[24] bit_num[23] bit_num[22] bit_num[21] bit_num[20] bit_num[19] bit_num[18] bit_num[17] bit_num[16] bit_num[15] bit_num[14] bit_num[13] bit_num[12] bit_num[11] bit_num[10] bit_num[9] bit_num[8] bit_num[7] bit_num[6] bit_num[5] bit_num[4] bit_num[3] bit_num[2] bit_num[1] bit_num[0] ;
INPUTS CLK_10M;
OUTPUTS GSCLK state.0000 state.0001 state.0010 state.0011 state.0100 state.0101 state.0110 state.1000 state.1001 LAT SCLK SDOs[0] SDOs[1] SDOs[2] SDOs[3] bit_num[31..0];
UNIT ns;
RADIX HEX;
PATTERN
            0.0> 0 = X X X X X X X X X X X X X X X X XXXXXXXX 
 111500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C8 
 112000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C8 
 112500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C7 
 113000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C7 
 113500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C7 
 114000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C7 
 114500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C6 
 115000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C6 
 115500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C6 
 116000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C6 
 116500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C5 
 117000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C5 
 117500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C5 
 118000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C5 
 118500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C4 
 119000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C4 
 119500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C4 
 120000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C4 
 120500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C3 
 121000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C3 
 121500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C3 
 122000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C3 
 122500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C2 
 123000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C2 
 123500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C2 
 124000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C2 
 124500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C1 
 125000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C1 
 125500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C1 
 126000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001C1 
 126500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C0 
 127000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001C0 
 127500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001C0 
 128000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001C0 
 128500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BF 
 129000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BF 
 129500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BF 
 130000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BF 
 130500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BE 
 131000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BE 
 131500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BE 
 132000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BE 
 132500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BD 
 133000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BD 
 133500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BD 
 134000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BD 
 134500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BC 
 135000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BC 
 135500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BC 
 136000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BC 
 136500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BB 
 137000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BB 
 137500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BB 
 138000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BB 
 138500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BA 
 139000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001BA 
 139500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BA 
 140000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001BA 
 140500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B9 
 141000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B9 
 141500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B9 
 142000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B9 
 142500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B8 
 143000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B8 
 143500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B8 
 144000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B8 
 144500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B7 
 145000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B7 
 145500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B7 
 146000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B7 
 146500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B6 
 147000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B6 
 147500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B6 
 148000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B6 
 148500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B5 
 149000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B5 
 149500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B5 
 150000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B5 
 150500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B4 
 151000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B4 
 151500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B4 
 152000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B4 
 152500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B3 
 153000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B3 
 153500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B3 
 154000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B3 
 154500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B2 
 155000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B2 
 155500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B2 
 156000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B2 
 156500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B1 
 157000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B1 
 157500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B1 
 158000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 000001B1 
 158500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B0 
 159000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 000001B0 
 159500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001B0 
 160000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001B0 
 160500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AF 
 161000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AF 
 161500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AF 
 162000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AF 
 162500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AE 
 163000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AE 
 163500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AE 
 164000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AE 
 164500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AD 
 165000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AD 
 165500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AD 
 166000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AD 
 166500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AC 
 167000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AC 
 167500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AC 
 168000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AC 
 168500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AB 
 169000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AB 
 169500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AB 
 170000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AB 
 170500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AA 
 171000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001AA 
 171500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AA 
 172000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001AA 
 172500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A9 
 173000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A9 
 173500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A9 
 174000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A9 
 174500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A8 
 175000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A8 
 175500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A8 
 176000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A8 
 176500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A7 
 177000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A7 
 177500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A7 
 178000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A7 
 178500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A6 
 179000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A6 
 179500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A6 
 180000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A6 
 180500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A5 
 181000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A5 
 181500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A5 
 182000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A5 
 182500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A4 
 183000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A4 
 183500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A4 
 184000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A4 
 184500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A3 
 185000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A3 
 185500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A3 
 186000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A3 
 186500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A2 
 187000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A2 
 187500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A2 
 188000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A2 
 188500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A1 
 189000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A1 
 189500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A1 
 190000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A1 
 190500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A0 
 191000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 000001A0 
 191500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A0 
 192000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 000001A0 
 192500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019F 
 193000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019F 
 193500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019F 
 194000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019F 
 194500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019E 
 195000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019E 
 195500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019E 
 196000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019E 
 196500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019D 
 197000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019D 
 197500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019D 
 198000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019D 
 198500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019C 
 199000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019C 
 199500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019C 
 200000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019C 
 200500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019B 
 201000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019B 
 201500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019B 
 202000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019B 
 202500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019A 
 203000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000019A 
 203500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019A 
 204000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000019A 
 204500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000199 
 205000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000199 
 205500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000199 
 206000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000199 
 206500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000198 
 207000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000198 
 207500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000198 
 208000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000198 
 208500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000197 
 209000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000197 
 209500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000197 
 210000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000197 
 210500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000196 
 211000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000196 
 211500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000196 
 212000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000196 
 212500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000195 
 213000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000195 
 213500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000195 
 214000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000195 
 214500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000194 
 215000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000194 
 215500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000194 
 216000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000194 
 216500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000193 
 217000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000193 
 217500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000193 
 218000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000193 
 218500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000192 
 219000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000192 
 219500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000192 
 220000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000192 
 220500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000191 
 221000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000191 
 221500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000191 
 222000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000191 
 222500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000190 
 223000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000190 
 223500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000190 
 224000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000190 
 224500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018F 
 225000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018F 
 225500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018F 
 226000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018F 
 226500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018E 
 227000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018E 
 227500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018E 
 228000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018E 
 228500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018D 
 229000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018D 
 229500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018D 
 230000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018D 
 230500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018C 
 231000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018C 
 231500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018C 
 232000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018C 
 232500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018B 
 233000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018B 
 233500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018B 
 234000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018B 
 234500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018A 
 235000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000018A 
 235500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018A 
 236000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000018A 
 236500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000189 
 237000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000189 
 237500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000189 
 238000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000189 
 238500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000188 
 239000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000188 
 239500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000188 
 240000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000188 
 240500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000187 
 241000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000187 
 241500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000187 
